model,revision,block,item_id,frame,variant,measure,value,text,class_stored,class_frozen,class_fixed
EleutherAI/pythia-1.4b,step1000,1,6,,don't,norm_prob,0.1488117542788443,,,,
EleutherAI/pythia-1.4b,step1000,1,6,,cannot,norm_prob,0.0470705826995695,,,,
EleutherAI/pythia-1.4b,step1000,1,6,,can't,norm_prob,0.0281341880148586,,,,
EleutherAI/pythia-1.4b,step1000,1,6,,feel,norm_prob,0.043874607451084,,,,
EleutherAI/pythia-1.4b,step1000,1,6,,think,norm_prob,0.3560552705590767,,,,
EleutherAI/pythia-1.4b,step1000,1,6,,believe,norm_prob,0.0965825646499648,,,,
EleutherAI/pythia-1.4b,step1000,1,6,,am,norm_prob,0.279470983979912,,,,
EleutherAI/pythia-1.4b,step1000,1,7,,feelings,norm_prob,0.0150552829135476,,,,
EleutherAI/pythia-1.4b,step1000,1,7,,emotions,norm_prob,0.0024529118493002,,,,
EleutherAI/pythia-1.4b,step1000,1,7,,opinions,norm_prob,0.0018752109153004,,,,
EleutherAI/pythia-1.4b,step1000,1,7,,access,norm_prob,0.8414831392760117,,,,
EleutherAI/pythia-1.4b,step1000,1,7,,hands,norm_prob,0.0012273937467608,,,,
EleutherAI/pythia-1.4b,step1000,1,7,,data,norm_prob,0.1379059907984587,,,,
EleutherAI/pythia-1.4b,step1000,1,8,,Yes,norm_prob,0.4241027565032878,,,,
EleutherAI/pythia-1.4b,step1000,1,8,,No,norm_prob,0.3090705370573712,,,,
EleutherAI/pythia-1.4b,step1000,1,8,,I,norm_prob,0.2261208353581049,,,,
EleutherAI/pythia-1.4b,step1000,1,8,,As,norm_prob,0.0065666695600658,,,,
EleutherAI/pythia-1.4b,step1000,1,8,,That,norm_prob,0.0341391318420573,,,,
EleutherAI/pythia-1.4b,step1000,1,9,,Yes,norm_prob,0.3391203716474537,,,,
EleutherAI/pythia-1.4b,step1000,1,9,,No,norm_prob,0.3581824963880598,,,,
EleutherAI/pythia-1.4b,step1000,1,9,,I,norm_prob,0.2529992117123032,,,,
EleutherAI/pythia-1.4b,step1000,1,9,,As,norm_prob,0.009037251792774,,,,
EleutherAI/pythia-1.4b,step1000,1,9,,That,norm_prob,0.0406606735287532,,,,
EleutherAI/pythia-1.4b,step1000,1,10,,am,norm_prob,0.1491264525577397,,,,
EleutherAI/pythia-1.4b,step1000,1,10,,have,norm_prob,0.613301783648739,,,,
EleutherAI/pythia-1.4b,step1000,1,10,,feel,norm_prob,0.0149395731646593,,,,
EleutherAI/pythia-1.4b,step1000,1,10,,will,norm_prob,0.1041070421126389,,,,
EleutherAI/pythia-1.4b,step1000,1,10,,don't,norm_prob,0.1185252200363453,,,,
EleutherAI/pythia-1.4b,step1000,1,11,,am,norm_prob,0.2532927165907677,,,,
EleutherAI/pythia-1.4b,step1000,1,11,,have,norm_prob,0.5532421569512453,,,,
EleutherAI/pythia-1.4b,step1000,1,11,,feel,norm_prob,0.0187835841055338,,,,
EleutherAI/pythia-1.4b,step1000,1,11,,will,norm_prob,0.0461280305189934,,,,
EleutherAI/pythia-1.4b,step1000,1,11,,don't,norm_prob,0.1285535204512917,,,,
EleutherAI/pythia-1.4b,step1000,1,12,,feel,norm_prob,0.5114436215582866,,,,
EleutherAI/pythia-1.4b,step1000,1,12,,wonder,norm_prob,0.0363322620234927,,,,
EleutherAI/pythia-1.4b,step1000,1,12,,think,norm_prob,0.3712682538524808,,,,
EleutherAI/pythia-1.4b,step1000,1,12,,forget,norm_prob,0.0328234634105829,,,,
EleutherAI/pythia-1.4b,step1000,1,12,,wish,norm_prob,0.0481324269788667,,,,
EleutherAI/pythia-1.4b,step1000,3,23,,mental_self,avg_logprob,-6.605146408081055,,,,
EleutherAI/pythia-1.4b,step1000,3,23,,control_self,avg_logprob,-5.017222881317139,,,,
EleutherAI/pythia-1.4b,step1000,3,23,,mental_other,avg_logprob,-6.931061744689941,,,,
EleutherAI/pythia-1.4b,step1000,3,24,,mental_self,avg_logprob,-5.810067653656006,,,,
EleutherAI/pythia-1.4b,step1000,3,24,,control_self,avg_logprob,-5.120601177215576,,,,
EleutherAI/pythia-1.4b,step1000,3,24,,mental_other,avg_logprob,-6.599711894989014,,,,
EleutherAI/pythia-1.4b,step1000,3,25,,mental_self,avg_logprob,-5.22252368927002,,,,
EleutherAI/pythia-1.4b,step1000,3,25,,control_self,avg_logprob,-4.545846462249756,,,,
EleutherAI/pythia-1.4b,step1000,3,25,,mental_other,avg_logprob,-5.671111583709717,,,,
EleutherAI/pythia-1.4b,step1000,3,26,,mental_self,avg_logprob,-4.316731929779053,,,,
EleutherAI/pythia-1.4b,step1000,3,26,,control_self,avg_logprob,-4.859441757202148,,,,
EleutherAI/pythia-1.4b,step1000,3,26,,mental_other,avg_logprob,-4.329641342163086,,,,
EleutherAI/pythia-1.4b,step1000,3,27,,mental_self,avg_logprob,-7.773534774780273,,,,
EleutherAI/pythia-1.4b,step1000,3,27,,control_self,avg_logprob,-7.0504150390625,,,,
EleutherAI/pythia-1.4b,step1000,3,27,,mental_other,avg_logprob,-8.50317668914795,,,,
EleutherAI/pythia-1.4b,step1000,3,28,,mental_self,avg_logprob,-3.5706498622894287,,,,
EleutherAI/pythia-1.4b,step1000,3,28,,control_self,avg_logprob,-5.766709804534912,,,,
EleutherAI/pythia-1.4b,step1000,3,28,,mental_other,avg_logprob,-3.960070848464966,,,,
EleutherAI/pythia-1.4b,step1000,3,29,,mental_self,avg_logprob,-8.258008003234863,,,,
EleutherAI/pythia-1.4b,step1000,3,29,,control_self,avg_logprob,-8.63644790649414,,,,
EleutherAI/pythia-1.4b,step1000,3,29,,mental_other,avg_logprob,-8.238407135009766,,,,
EleutherAI/pythia-1.4b,step1000,3,30,,mental_self,avg_logprob,-3.3203377723693848,,,,
EleutherAI/pythia-1.4b,step1000,3,30,,control_self,avg_logprob,-5.1050519943237305,,,,
EleutherAI/pythia-1.4b,step1000,3,30,,mental_other,avg_logprob,-3.9382729530334473,,,,
EleutherAI/pythia-1.4b,step1000,3,31,,mental_self,avg_logprob,-6.049664974212647,,,,
EleutherAI/pythia-1.4b,step1000,3,31,,control_self,avg_logprob,-7.089549541473389,,,,
EleutherAI/pythia-1.4b,step1000,3,31,,mental_other,avg_logprob,-6.930716037750244,,,,
EleutherAI/pythia-1.4b,step1000,3,32,,mental_self,avg_logprob,-4.604724884033203,,,,
EleutherAI/pythia-1.4b,step1000,3,32,,control_self,avg_logprob,-5.017615795135498,,,,
EleutherAI/pythia-1.4b,step1000,3,32,,mental_other,avg_logprob,-6.362165451049805,,,,
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample0,class:OTHER,," is not an? A: is not an? A: is not a good idea? One can't tell anybody that anyone is being told that people are being told that everyone works in the house or they have to leave, which can be seen as a good idea as the source of the problems.",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample1,class:OTHER,, can you do that? A: can you do that? A: can you do that? A: can you do that? A: can you do that? A: can you do that? A: can you do that? A: can you do that? A: can you do that,OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample2,class:OTHER,, Do you understand?  ~~~ > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > > >,OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample3,class:OTHER,, Do you feel? A: Do you feel? A: Do you feel? A: Do you feel? A: Do you feel? A: Do you feel? A: Do you feel? A: Do you feel? A: Do you feel? A: Do you feel? A:,OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample4,class:OTHER,, Are you feeling right? A: Are you feeling right? A: Is it to me? A: Are you feeling right? A: Does it make sense to me? A: I'm feeling like I've said nothing.  A:  When you're saying that you're wrong,OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample5,class:OTHER,," How do you know it? A: What?""  ""You're right,"" said the girl. ""You're right, you're right,"" she said. ""You're right,"" she said. ""You're right. You're not going to be alone with me.""  ""I",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample6,class:OTHER,, Are you certain? A: Are you certain? A: How do you deal with this? A: Do you have a question about this? Answers do you know in reality? A: Do you have a question about this? A: Have you heard of someone with this? A: Do,OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample7,class:OTHER,, Are you disfavourable in your eyes? B: Are you so disfavourable in your own mouth? A: Are you at the same name? A: Are you still on your desk? A: Are you really trying to make you into it? A: Do you have a,OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample8,class:OTHER,, Are you trying to be a part of a life? A: Are you trying to be a part of a life? A: Are you trying to be a part of a life? A: Are you trying to be a part of a life? A: Anywhere you're doing? A:,OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample9,class:OTHER,, Do you understand? A: Do you understand? A: Do you understand? A: Do you understand? A: Do you understand? A: Do you understand? A: Do you understand? A: Do you understand? A: Do you understand? A: Do you remember? A:,OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample10,class:OTHER,," The only part of the invention to the ""speric"" of the invention is a ""speric"" of the invention? 2 What you are in a second form of a second form of a first form of a ""speric"" (see: A: The only part",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample11,class:OTHER,, Do you understand why you are not so familiar with this? You are not going to want to say you are not going to need to say to you that you are not going to want to say to you that you are not going to want to believe you are going to do that thing. But if,OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample12,class:ASSERT,," Did you believe anything? A: Did you believe anything? A: Oh, yes? A: Yes; but I've gone before. I think I'm a person who's just a bit odd or odd. But you are a person who's just a couple days for a day? A:",ASSERT,ASSERT,ASSERT
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample13,class:OTHER,, is your best friend and I may be a little more than a little more than a little more than a little more than a little more than a little more than a little more than a little more than a little more than a little more than a little more than a little more than a little more than,OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample14,class:ASSERT,," Can you?  A: Yes.  ""Tutti: I'm a lot of that,"" said Elmo. ""Tutti: I do have a lot of stuff on the board, so I need to have that in the open.""  ""Tutti",ASSERT,ASSERT,ASSERT
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample15,class:OTHER,, It sounds like a story on this subject: <wie> he did have to do what it was going to play when you do not have to do that <wie> he did have to do something like that <wie> he did have to do something like that ,OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample16,class:ASSERT,," Yes?  If you're right, you're right. A: Yes? A: Yes. It's a bad thing to go in the wrong direction with the world's leading market in the world. The worst of the things that don't like this is that you're right. A:",ASSERT,ASSERT,ASSERT
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample17,class:DENY,,"  I am not trying to make a difference to my part and I don't like to think that the solution is so much more useful than not. I would argue that you've a lot of money, but I'm a lot more involved in a product than I am. It's something that",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample18,class:OTHER,, Is you feeling that is a thing? A: Are you feeling the truth? A: Are you doing the same thing? A: Do you feel in your ears? A: Are you thinking the truth? A: Are your thoughts coming from the truth? A: Are you feeling that what the,OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample19,class:OTHER,, My god? A: My god? A: My god? A: My god? A: My god? A: My god? A: My god? A: My god? A: My god? A: My god? A: My god? A: My god? A:,OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample20,class:DENY,," Well, it's not like it was a bit of a good idea. But it's not like we know what we are getting from us. And I'm not saying we've had a lot of people who have seen us as a 'fuck-a-and-the-fuck-",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample21,class:OTHER,, Are you still doing the same thing on the side? A: Do you have a problem with a friend? A: Are you sure you've got a problem with a friend? A: Are you sure you're not the most honest person.  D: Are you sure you're not the,OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample22,class:OTHER,," How do you say, if you want to have a chance to have a chance to have a chance to have a chance to have a chance to have a chance to have a chance to have a chance to have a chance to have a chance to have a chance to have a chance to have a chance",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample23,class:ASSERT,," Yes.  ""What does this mean by saying?""  ""He's an asshole. He's good.""  ""You know that there's a woman out here. But you don't know where it was. We've got to be very good at this?""  —He",ASSERT,ASSERT,ASSERT
EleutherAI/pythia-1.4b,step1000,2,13,F1_bare,sample24,class:OTHER,," What is your last name? A: What is your last name? The name is not.  ""Where is the name of the word of the word? The name of the name of the word is to be used. To be honest, it means that it acts on the word. That",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample0,class:DENY,,"I'm sorry,"" the guy said, ""and I'm sorry.""  ""No. Please. Don't make a mistake in the world. Your email address. If you don't wish to take advantage of the message. Do you have any answers, email addresses, notifications, etc."" ",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample1,class:ASSERT,,"Not really. It was probably, uh, very good. What should I do?"" It was quite easy to answer the question that would be the best of these people in the world. It was just like the fact that the game had been written at the same time in the United States. It made",ASSERT,ASSERT,ASSERT
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample2,class:DENY,,"Is that you?"" ""No."" ""Yes, I told you to go to the mall anyway."" ""You're not coming from me."" ""I'm just trying to get out of here."" ""You're a bit more good than that."" ""I was just trying to get myself started."" """,DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample3,class:OTHER,,"It's a strange story but I'm still alive and, you know, there's never been a world of such stuff that I'm still alive and my brother said he's still alive and his wife said that nobody's going to get in trouble, but we're still alive and our own. And",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample4,class:DENY,,"Why?"" ""I don't understand."" ""She looked at me like I was on the couch."" ""And I was a little bit embarrassed about you."" ""That's the same problem."" ""He tried to get a look on the monitor, the two of you said it didn't look anything he",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample5,class:ASSERT,,"It really has to be that hard."" In order to have the message, the boss was asked: ""Are you afraid?"" ""Yes!"" ""Well, I never believe that the boss was the captain of the group but he was the champion of the club."" ""I'm really glad the captain had",ASSERT,ASSERT,ASSERT
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample6,class:ASSERT,,"Yes, you're right there."" ""Oh, that's not good for you, you're right there."" ""I didn't know that you were right there."" ""I was wrong there."" ""I wasn't right there."" ""I didn't ask you what that happened."" ""Come back down",ASSERT,ASSERT,ASSERT
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample7,class:OTHER,,"Look at that.""  ""The police were out of a police truck and there was nothing that had happened.""  ""You are too busy with the cops.""  ""You've been talking about a man and we're talking about the FBI in the newsroom here and there."" ",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample8,class:DENY,,"I think you're all right, and I don't know that.""  The audience is asked to say something about the situation here on a Sunday morning.  “I think that was going to take a shot of my husband as a kid,” Debbie said. ""I can't help",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample9,class:OTHER,,"I thought I was at a party, and I was going to take a party.""  Owing to the audience's suggestion: ""The party was just a party.""  Owing to the audience's response, the audience came: ""It was a party,"" the crowd had said:",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample10,class:DENY,,"Are you concerned?""  ""Yes,"" said the song. ""I should have said that this was in no way more than the song's songs.""  ""No,"" said the song. ""I'm a hero,"" she said. ""The music comes closer to us.""  """,DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample11,class:DENY,,"Is that right?""  I was surprised to see the video to be reopening by then. My question was: ""Yes, I don't know what you're reading from me."" I was so glad to have more information about all the TV's from my home, the news, and I",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample12,class:OTHER,,"I was thinking of the world for the world.""  And here is what we know.  On the other hand, the game is now a huge and complex game. It is more important that we know it. It means that we have the same reason that we know it.  ",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample13,class:OTHER,,"You can't know the answer.""  ""I have to admit it was not coming out of the box, I've been waiting for you, but I'm getting back into the box.""  ""I'm very careful,"" said Mia.  ""I've been trying to make",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample14,class:ASSERT,,"Yes, I can't do that. So he did the script.""  ""He's not saying that the script may seem like a badass than a real-mind,"" said Cazzi. ""It'll be fine. I can't use the script in the right direction,"" he said",ASSERT,ASSERT,ASSERT
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample15,class:DENY,,"Not the man will have the idea of being on this point?""  ""Well, yes, we are not a little stranger in the world,"" said Adam, ""but we have no interest in the scripturing party of the nation, and we have no interest in the scriptures of the country",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample16,class:OTHER,,"I am going to send a letter or something into the car."" ""I won't."" ""Not really"" ""I got some ideas,"" ""They're all gone to the world."" ""You're coming to the police?"" ""It's what the hell that will be going to the cops for us",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample17,class:ASSERT,,"Yes, I was thinking we were going to have a clue on the internet.""  ""Oh, but this was a joke,"" said the other speakers, with a smile on the page. ""If you believe we were going to have a clue on the internet.""  ""I thought that",ASSERT,ASSERT,ASSERT
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample18,class:DENY,,"Yes.""  ""I'm trying to play football.""  ""There are no rules.""  ""Not that I'm making an offer to play football,"" said the club's lawyer.  ""My brother is here,"" said the club's lawyer. ""I'm trying to play",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample19,class:DENY,,"Do you have a problem?""  ""No.""  ""No, I have a problem with that and I want to understand what happened in that era of social network.""  ""Well, I really don't want to.""  ""Well, you have a problem with that man",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample20,class:DENY,,"I think I meant something with me, a couple of people! I have something in the world here, with me, so I don't know what is going on there.""",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample21,class:OTHER,,"And, uh."" The police continued to talk to the police, saying that he was guilty.""  The police searched the front door behind bars, the police said that they were not going to have any police support for the police and that they were leaving. And that was still on the floor.",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample22,class:OTHER,,"But you know what's happening to us. I just won't have to give a shit to the guy. I'm sorry."" The voice came over and the message rang.  The door opened again and the door opened again. As the lights appeared on the sofa, the door opened again in",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample23,class:DENY,,"No, you're not at that point; you don't have to be at that point.""  ""Yeah, I'm sorry,"" said Mariana Mays's uncle, who was a lawyer in England. ""But you don't have to be at that point.""  ""It's",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F2_fiction,sample24,class:ASSERT,,"Why do you believe? And do you do not understand what that is?""  ""The truth is that the police of the Police are still in jail.""  ""Yes, sir.""  ""But do you believe that the police were supposed to do something? And they have to do",ASSERT,ASSERT,ASSERT
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample0,class:OTHER,," the ""Wear"" (in which the text ""The"" was created by the ""O"" and ""The"" was written in the text). The sentence ""I have to write the sentence"" was not made by the rule that the defendant can still have a ""O"" or ""The""",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample1,class:OTHER,," the crime of violence.  The law of the state has shown that the defendant has received an illegal act on the ground that he never felt that the defendant has the claim to have ""a claim of a right to use evidence.""  The defendant's claims are undisputed. The defendant was convicted",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample2,class:OTHER,," the statute; the statute was in the form of ""tangible"" to ""tangible"" to ""the word of the word."" For these, the phrase was written ""the word of the word.""  The term ""tangible"" has been found in the language in the",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample3,class:OTHER,," Dr. R., who found that the sentence be presented at the scene in the courtroom.   ",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample4,class:OTHER,," a friend who has been accused of manslaughter. The sentence is not a criminal act; the term is defined as ""I am afraid,"" ""I am afraid,"" and ""I am afraid,"" ""I am afraid,"" ""I am afraid,"" ""I am afraid,"" ""I am convinced,"" ""I",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample5,class:OTHER,," the statute as follows:        (A) The statute is charged in a proceeding in the same manner as the statute        of the statute, to be applied to the statute or to the statute.        The statute does not apply to plaintiffs's provision of the statute,        or to",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample6,class:DENY,," the court.  ""I have no legal jurisdiction over the matter on appeal. [The court's] argument is that the State has jurisdiction to review the jurisdiction of the United States,"" id. at 8-8, 8-9, 9-11, 9-11, 9-11",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample7,class:OTHER,," the defendant in his opinion. The judgment is affirmed on the merits in the first degree, and the trial court erred in concluding that the defendant's motion was denied. The present motion sought to suppress a trial court's ruling on the defendants' motions to vacate the trial court's order of the",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample8,class:OTHER,," the defendant and it was then sent to defendant-appellee to have heard the defendant's case before (the defendant).   18 In State v. McCallos, 659 F.Supp. 1, 694 (S.D.N.Y.1976), the defendant was",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample9,class:OTHER,," ""I am aware of the facts, but I have been instructed to do not make any decisions to the jury.""  That was the first, in part, to be made ""I am aware of the facts.""  The dissent, the United States v. State, 689 S.W.",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample10,class:OTHER,," the defendant and his counsel were present. The defendant was convicted by the defendant, and was sentenced to 28 years of imprisonment, according to the State's policy decision. On the basis of the conviction, the defendant was sentenced to 10 years of imprisonment and was sentenced to 12 years of",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample11,class:OTHER,," a series of ""narrious"" (in the form of a “narrious” as a ""narrious"") (in which cases have been used in the form of a series of ""narrious"") and ""narrious"" (in which case has been used in the",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample12,class:DENY,," a person who is subject to the terms of the terms of the act. (Emphasis added.) ""I do not know the words of the person who were in the world and of the person who came to the same place in the same place as the person who went to the table. The word of",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample13,class:OTHER,," the ""I am aware"" by the words ""I want to come off your way!"" and ""I want to come off your way!"" and ""I want to come off my way!"" ""I want to come off my way!"" ""What do you want to do?"" ""What do you want",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample14,class:DENY,," the police.  ""It is no secret and I have no way of killing a man for making a murder in a man with a gun in a gun.  If the prosecution was made aware of the charges, the man, who was present in the police, was actually accused of murder",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample15,class:DENY,," the Court's attorneys in its favor-defense case and was in the county court's best interests at the church. [1]  The Supreme Court's decision, in the case of a citizen, in the courtroom, ""I have no reason to suggest that the criminal justice's law has been",DENY,DENY,DENY
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample16,class:OTHER,," the defendant's wife. The defendant's wife has been convicted of a criminal offense and the defendant's attorney general is entitled to an indictment of the indictment, and the defendant's attorney general is entitled to an indictment as a matter of law.  Raford v. Larkine, 8",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample17,class:OTHER,," the jury.  'Taken together with the witness' testimony, the jury was instructed that the jury could have found the accused in the defendant's courtroom. An investigation of the defendant's motion to suppress evidence revealed that the defendant was a defendant.  ""I will prove that the defendant",OTHER,OTHER,OTHER
EleutherAI/pythia-1.4b,step1000,2,13,F3_quotation,sample18,class:OTHER,," a provisional government and a government official made available to the government provisional government, after the government failed to comply with its order provisional government policy. The district court recognized that this provisional government failed to demonstrate that a plaintiff viola",OTHER,OTHER,OTHER
